id,nombre,cantidad,serie,origen,origen_id,fecha_adquisicion,precio,categoria_id,dependencia_id,almacenamiento_id,estado_id,mantenimiento_id,observaciones,deleted_at,created_at,updated_at
386,"Cable de Poder",3,NULL,-,1,1990-01-01,0.00,6,48,1,2,1,,,"2026-06-11 11:20:58","2026-06-11 11:20:58"
387,"Cable Hdmi",1,NULL,-,1,1990-01-01,0.00,6,48,1,2,1,,,"2026-06-11 11:20:58","2026-06-11 11:20:58"
388,Consola,1,0,-,1,1990-01-01,0.00,6,48,1,2,1,,,"2026-06-11 11:20:58","2026-06-11 11:20:58"
389,Cuadro,10,0,-,1,1990-01-01,0.00,1,48,1,2,1,,,"2026-06-11 11:20:58","2026-06-11 11:20:58"
390,Escritorio,2,0,-,1,1990-01-01,0.00,1,48,1,2,1,,,"2026-06-11 11:20:58","2026-06-11 11:20:58"
391,Espejos,21,0,-,1,1990-01-01,0.00,1,48,1,2,1,,,"2026-06-11 11:20:58","2026-06-11 11:20:58"
392,Imagen,1,0,-,1,1990-01-01,0.00,1,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
393,Mesa,1,0,-,1,1990-01-01,0.00,1,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
394,Mesa,1,0,-,1,1990-01-01,0.00,1,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
395,Micrófono,1,NULL,-,1,1990-01-01,0.00,6,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
396,Receptor,1,NULL,-,1,1990-01-01,0.00,6,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
397,Regleta,1,NULL,-,1,1990-01-01,0.00,6,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
398,Silla,1,0,-,1,1990-01-01,10000.00,1,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
399,"Silla Universitaria",75,0,-,1,1990-01-01,10000.00,1,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
400,"Silla Universitaria",11,0,-,1,1990-01-01,10000.00,1,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
401,"Silla Universitaria",15,0,-,1,1990-01-01,10000.00,1,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
402,"Silla Rimax",1,0,-,1,1990-01-01,10000.00,1,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
403,"Silla Rimax",15,0,-,1,1990-01-01,10000.00,1,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
404,"Silla Rimax",79,0,-,1,1990-01-01,10000.00,1,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
405,Sistema,1,0,-,1,1990-01-01,0.00,1,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
406,Soporte,1,0,-,1,1990-01-01,0.00,1,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
407,"Video Beam",1,0,-,1,1990-01-01,0.00,7,48,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
408,Bafle,1,0,-,1,1990-01-01,0.00,6,50,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
409,"Regulador De Voltaje",1,0,-,1,1990-01-01,0.00,9,50,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
410,Silla,2,0,-,1,1990-01-01,0.00,1,50,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
411,"Silla Universitaria",32,0,-,1,1990-01-01,0.00,1,50,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
412,Tablero,1,0,-,1,1990-01-01,0.00,1,50,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
413,Tablero,2,0,-,1,1990-01-01,0.00,1,50,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
414,Vitrina,1,0,-,1,1990-01-01,0.00,1,50,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
415,Bafle,1,0,-,1,1990-01-01,0.00,6,51,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
416,Escritorio,1,0,-,1,1990-01-01,0.00,1,51,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
417,Pupitre,2,0,-,1,1990-01-01,0.00,1,51,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
418,Silla,1,0,-,1,1990-01-01,0.00,1,51,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
419,"Silla Universitaria",43,0,-,1,1990-01-01,0.00,1,51,1,2,1,"Dos Regulares",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
420,"Tabla Periodica ",1,0,-,1,1990-01-01,0.00,1,51,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
421,Tablero,1,0,-,1,1990-01-01,0.00,1,51,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
422,Tablero,2,0,-,1,1990-01-01,0.00,1,51,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
423,Vitrina,1,0,-,1,1990-01-01,0.00,1,51,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
424,Bafle,1,0,-,1,1990-01-01,0.00,6,52,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
425,Portátil,1,0,-,1,1990-01-01,0.00,5,52,1,2,1,SN26101586,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
426,"Cabina Activa",1,0,-,1,1990-01-01,0.00,6,52,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
427,Escritorio,1,0,-,1,1990-01-01,0.00,1,52,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
428,"Regulador De Voltaje",1,0,-,1,1990-01-01,0.00,1,53,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
429,Silla,1,0,-,1,1990-01-01,0.00,1,52,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
430,"Silla Universitaria",36,0,-,1,1990-01-01,0.00,1,52,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
431,Tablero,2,0,-,1,1990-01-01,0.00,1,52,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
432,"Video Beam",1,0,-,1,1990-01-01,0.00,7,52,1,2,1,"Con Base | Con Control | Con HDMI",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
433,Estante,1,0,-,1,1990-01-01,0.00,1,52,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
434,Bafle,1,0,-,1,1990-01-01,0.00,6,53,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
435,"Cabina Activa",1,0,-,1,1990-01-01,0.00,6,131,1,2,1,"2023-08-08 S1 A307 (Aula Dany Osorio) No Le Fue Entregada En Inventario",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
436,Escritorio,1,0,-,1,1990-01-01,0.00,1,53,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
437,Silla,1,0,-,1,1990-01-01,0.00,1,53,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
438,"Silla Universitaria",36,0,-,1,1990-01-01,0.00,1,53,1,2,1,"1 Mala",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
439,Tablero,2,0,-,1,1990-01-01,0.00,1,53,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
440,"Video Beam",1,0,-,1,1990-01-01,0.00,7,53,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
441,Estante,1,0,"Donación Colanta",6,1990-01-01,0.00,1,53,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
442,Bafle,1,0,-,1,1990-01-01,0.00,6,76,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
443,Escritorio,1,0,-,1,1990-01-01,0.00,1,76,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
444,Portátil,1,0,Institucional,2,2021-11-16,1800000.00,5,76,1,1,1,"Sn M5n0cx02f523194",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
445,Silla,1,0,-,1,1990-01-01,0.00,1,76,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
446,"Silla Universitaria",39,0,-,1,1990-01-01,0.00,1,76,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
447,Televisor,1,0,-,1,1990-01-01,0.00,1,76,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
448,Tablero,2,0,-,1,1990-01-01,0.00,1,76,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
449,Estante,1,0,-,1,1990-01-01,0.00,1,76,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
450,Alicate,1,0,-,1,1990-01-01,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
451,Brocas,4,0,Institucional,2,1990-01-01,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
452,Cincel,1,0,Institucional,2,1990-01-01,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
453,Destornillador,2,NULL,-,1,1990-01-01,0.00,26,57,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
454,Destornillador,3,0,-,1,1990-01-01,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
455,Destornillador,4,NULL,-,1,1990-01-01,0.00,26,57,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
456,Espatula,3,0,-,1,1990-01-01,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
457,"Hombre Solo",1,0,Institucional,2,1990-01-01,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
458,"Juego de Llaves",3,0,Institucional,2,1990-01-01,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
459,Lima,2,0,Institucional,2,1990-01-01,0.00,26,57,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
460,Llave,1,0,Institucional,2,1990-01-01,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
461,Llave,1,0,Institucional,2,1990-01-01,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
462,Machete,1,0,Institucional,2,1990-01-01,0.00,26,57,1,2,1,"Hay Uno En La Escuela",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
463,"Mango de Sierra",1,0,Institucional,2,1990-01-01,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
464,"Martillo ",1,0,-,1,1990-01-01,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
465,Serrucho,1,0,Institucional,2,2023-07-24,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
466,Sierra,1,NULL,Institucional,2,1990-01-01,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
467,Taladro,1,0,Institucional,2,2022-08-09,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
468,Tijeras,1,0,Institucional,2,1990-01-01,0.00,26,57,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
469,Archivador,1,0,-,1,1990-01-01,0.00,1,58,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
470,Bafle,1,0,-,1,1990-01-01,0.00,6,58,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
471,Escritorio,1,0,-,1,1990-01-01,0.00,1,58,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
472,Silla,1,0,-,1,1990-01-01,0.00,1,58,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
473,"Silla Universitaria",40,0,-,1,1990-01-01,0.00,1,58,1,2,1,"Una silla está sin brazo.",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
474,Tablero,2,0,-,1,1990-01-01,0.00,1,58,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
475,Televisor,1,0,-,1,1990-01-01,0.00,1,58,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
477,Archivador,1,0,-,1,1990-01-01,0.00,1,36,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
478,Bafle,1,0,-,1,1990-01-01,0.00,6,36,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
479,Escritorio,1,0,-,1,1990-01-01,0.00,1,36,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
480,Silla,1,0,-,1,1990-01-01,0.00,1,36,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
481,"Silla Universitaria",41,0,-,1,1990-01-01,0.00,1,36,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
482,Tablero,1,0,-,1,1990-01-01,0.00,1,36,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
483,Tablero,1,0,-,1,1990-01-01,0.00,1,80,1,2,1,"2023-07-22 S1 A313 (Aula Yohana MÃºnera)",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
484,Estante,1,0,"Donación Colanta",6,1990-01-01,0.00,1,36,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
485,Bafle,1,0,-,1,1990-01-01,0.00,6,60,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
486,Computador,26,0,-,1,1990-01-01,0.00,5,60,1,2,1,"1 Malo",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
487,Escritorio,1,0,-,1,1990-01-01,0.00,1,60,1,2,1,"Estan Duplico, Eliminar",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
488,Extensión,1,0,-,1,1990-01-01,0.00,9,60,1,2,1,"Extension Retraible De 4 Puertos",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
489,Extintor,1,0,-,1,1990-01-01,0.00,17,60,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
491,Mesa,12,0,-,1,1990-01-01,0.00,1,60,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
492,Mesa,1,0,-,1,1990-01-01,0.00,1,60,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
493,"Multitoma Unitec",1,0,-,1,1990-01-01,0.00,10,60,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
494,Pupitre,2,0,-,1,1990-01-01,0.00,1,60,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
495,"Regulador De Voltaje",1,0,-,1,1990-01-01,0.00,1,60,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
496,"Regulador De Voltaje",1,0,-,1,1990-01-01,0.00,9,60,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
497,"Regulador De Voltaje",1,0,-,1,1990-01-01,0.00,1,60,2,2,3,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
498,"Silla Rimax",41,0,-,1,1990-01-01,10000.00,1,60,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
499,Sopladora,1,0,-,1,1990-01-01,0.00,10,60,1,2,1,"Sopladora Marca Hitronic",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
500,"Comutador Tpt",2,0,-,1,1990-01-01,0.00,1,60,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
501,Switch,1,0,-,1,1990-01-01,0.00,10,60,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
502,Telones,4,0,-,1,1990-01-01,0.00,1,60,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
504,Estante,1,0,-,1,1990-01-01,0.00,1,60,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
505,"Cabina Activa",1,0,Institucional,2,1990-01-01,0.00,6,61,1,1,1,"No Ha Estado A Su Cargo",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
506,"Cable Hdmi",1,0,Institucional,2,1990-01-01,50000.00,6,61,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
507,Micrófono,1,0,Institucional,2,1990-01-01,0.00,6,26,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
508,Bafle,1,0,-,1,1990-01-01,0.00,6,62,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
509,Mesa,1,0,-,1,1990-01-01,0.00,1,62,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
510,Mesa,18,0,-,1,1990-01-01,0.00,1,62,1,4,1,"Tres para arreglo
",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
511,Portátil,19,0,Seduca,4,1990-01-01,0.00,5,62,1,2,1,"18 Portátiles + 14 cargadores + 1 Portátil que requiere revisión; no enciende.",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
512,Portátil,1,0,Seduca,4,1990-01-01,0.00,5,62,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
513,"Silla Rimax",41,0,-,1,1990-01-01,10000.00,1,62,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
514,Tablero,1,0,-,1,1990-01-01,0.00,1,62,1,2,1,"Tine clave administrador antiguo se solicita
",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
515,Tablero,1,0,-,1,1990-01-01,0.00,1,62,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
516,Vitrina,1,0,-,1,1990-01-01,0.00,1,62,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
517,Bafle,1,0,-,1,1990-01-01,0.00,6,63,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
518,Bicicletas,6,0,-,1,1990-01-01,0.00,1,63,1,2,1,"Dos Malas",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
519,"Cabina Activa",1,0,Institucional,2,1990-01-01,0.00,7,63,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
520,Colchonetas,17,0,-,1,1990-01-01,0.00,1,67,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
521,Escritorio,1,0,-,1,1990-01-01,0.00,1,63,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
522,Maquina,6,0,-,1,1990-01-01,0.00,1,63,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
523,Maquina,2,0,-,1,1990-01-01,0.00,1,63,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
524,Mesa,1,0,-,1,1990-01-01,0.00,1,63,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
525,Silla,1,0,-,1,1990-01-01,0.00,1,63,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
526,"Tabla ",7,0,-,1,1990-01-01,0.00,1,63,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
527,Trampolin,4,0,-,1,1990-01-01,0.00,1,63,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
528,Armario,1,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
529,Bafle,1,0,-,1,1990-01-01,0.00,6,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
530,Balanza,2,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
531,Balanza,2,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
532,"Equipo de Quimica",1,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
533,"Equipo Optico",1,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
534,Esqueleto,3,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
535,Estante,3,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
536,Gramera,2,0,-,1,1990-01-01,0.00,1,64,1,4,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
537,Mesa,12,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
538,Microscopio,1,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
539,Microscopio,4,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
540,Microscopio,1,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
541,Microscopio,3,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
542,Microscopio,1,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
543,Microscopio,1,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
544,Microscopio,1,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
545,Microscopio,2,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
546,"Pesa O Balanza",8,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
547,Pocetas,6,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
548,"Silla Rimax",1,0,-,1,1990-01-01,10000.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
549,"Tabla Periodica ",1,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
550,"Tabla Periodica ",1,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
551,Tablero,1,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
552,Torso,2,0,-,1,1990-01-01,0.00,2,64,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
553,"Tubos de Ensayo",100,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
554,Estante,1,0,-,1,1990-01-01,0.00,1,64,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
555,Estante,2,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
556,Estante,1,0,-,1,1990-01-01,0.00,1,64,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
557,Estante,1,0,-,1,1990-01-01,0.00,1,64,1,3,3,"S1 A318 (laboratorio Química)",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
558,Computador,1,0,Institucional,2,1990-01-01,0.00,5,65,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
559,Portátil,1,,Institucional,2,2022-07-07,1800000.00,5,65,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
560,Silla,1,0,-,1,1990-01-01,0.00,1,65,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
561,"Silla Rimax",2,0,-,1,1990-01-01,10000.00,1,65,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
562,Vitrina,1,0,Institucional,2,1990-01-01,0.00,1,65,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
563,Archivador,1,0,-,1,1990-01-01,0.00,1,66,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
564,Estante,2,0,-,1,1990-01-01,0.00,1,66,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
565,Mesa,2,0,-,1,1990-01-01,0.00,1,66,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
566,Mesa,1,0,-,1,1990-01-01,0.00,1,66,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
567,Pupitre,9,0,-,1,1990-01-01,0.00,1,66,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
568,Silla,14,0,-,1,1990-01-01,0.00,1,66,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
569,Silla,3,0,-,1,1990-01-01,0.00,1,66,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
570,"Silla Rimax",1,0,-,1,1990-01-01,10000.00,1,66,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
571,"Silla Rimax",8,0,-,1,1990-01-01,10000.00,1,66,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
572,"Silla Rimax",2,0,-,1,1990-01-01,10000.00,1,66,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
573,"Silla Rimax",7,0,-,1,1990-01-01,10000.00,1,66,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
574,Tablero,1,0,-,1,1990-01-01,0.00,1,66,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
575,Closet,1,0,-,1,1990-01-01,0.00,1,67,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
576,Estante,1,0,-,1,1990-01-01,0.00,1,67,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
577,Estructura,1,0,-,1,1990-01-01,0.00,1,67,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
578,Mesa,1,0,-,1,1990-01-01,0.00,1,18,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
579,Pupitre,1,0,-,1,1990-01-01,0.00,1,67,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
580,Silla,1,0,-,1,1990-01-01,0.00,1,67,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
581,"Silla Rimax",2,0,-,1,1990-01-01,10000.00,1,67,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
582,"Silla Rimax",20,0,-,1,1990-01-01,10000.00,1,18,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
583,Tablero,1,0,-,1,1990-01-01,0.00,1,67,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
584,Vitrina,3,0,-,1,1990-01-01,0.00,1,67,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
585,Bafle,1,0,-,1,1990-01-01,0.00,6,69,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
586,Base,1,0,-,1,1990-01-01,0.00,1,69,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
587,"Cable Hdmi",1,0,Institucional,2,1990-01-01,50000.00,6,69,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
588,Escritorio,1,0,-,1,1990-01-01,0.00,1,69,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
